task,icl_example_index,token_role,layer,per_task_test_mse,test_r2
antonym,6,first_label_token,10,0.3530994653701782,0.2349464196869997
synonym,6,first_label_token,10,0.28945422172546387,0.2475962713513814
prev_number,6,first_label_token,10,0.37809914350509644,0.26762961387671047
next_number,6,first_label_token,10,0.3154600262641907,0.31325706577421697
antonym,6,first_label_token,11,0.34460848569869995,0.25334365625947397
synonym,6,first_label_token,11,0.2864128351211548,0.25550201412377227
prev_number,6,first_label_token,11,0.3785859942436218,0.2666865938527748
next_number,6,first_label_token,11,0.3187369108200073,0.3061234287754804
antonym,6,first_label_token,12,0.34976476430892944,0.24217165007217545
synonym,6,first_label_token,12,0.28814348578453064,0.2510033821661869
prev_number,6,first_label_token,12,0.3787802457809448,0.2663103325577202
next_number,6,first_label_token,12,0.31863704323768616,0.30634083621479824
antonym,6,first_label_token,13,0.3481634855270386,0.2456411089224757
synonym,6,first_label_token,13,0.28529027104377747,0.2584199933207273
prev_number,6,first_label_token,13,0.37490153312683105,0.2738233204418524
next_number,6,first_label_token,13,0.3175387680530548,0.30873173414190824
antonym,6,first_label_token,14,0.3525484800338745,0.2361402286433434
synonym,6,first_label_token,14,0.28537383675575256,0.258202773641213
prev_number,6,first_label_token,14,0.38107216358184814,0.26187093417863394
next_number,6,first_label_token,14,0.3216467499732971,0.2997888338604918
antonym,6,first_label_token,15,0.3549593985080719,0.23091653959415792
synonym,6,first_label_token,15,0.28627854585647583,0.2558510839796535
prev_number,6,first_label_token,15,0.38169658184051514,0.26066144865332164
next_number,6,first_label_token,15,0.31902819871902466,0.3054893075245422
antonym,6,first_label_token,16,0.35669341683387756,0.22715947661731317
synonym,6,first_label_token,16,0.28687503933906555,0.25430056618882724
prev_number,6,first_label_token,16,0.3875437080860138,0.24933568349440183
next_number,6,first_label_token,16,0.32249701023101807,0.2979378537817865
antonym,6,first_label_token,17,0.3575509488582611,0.22530147905620135
synonym,6,first_label_token,17,0.2864896357059479,0.25530237963229296
prev_number,6,first_label_token,17,0.38820210099220276,0.24806038976467681
next_number,6,first_label_token,17,0.32332944869995117,0.2961256709721687
antonym,6,first_label_token,18,0.35752072930336,0.2253669551640406
synonym,6,first_label_token,18,0.28550708293914795,0.25785641515793634
prev_number,6,first_label_token,18,0.3942382335662842,0.2363685231738396
next_number,6,first_label_token,18,0.3282470703125,0.28542021983908084
antonym,6,first_label_token,19,0.36182650923728943,0.2160377075226172
synonym,6,first_label_token,19,0.2868594825267792,0.25434100437452856
prev_number,6,first_label_token,19,0.39953097701072693,0.22611658627674958
next_number,6,first_label_token,19,0.3316212296485901,0.2780748198197731
antonym,6,first_label_token,20,0.36114662885665894,0.21751079080480407
synonym,6,first_label_token,20,0.2873612344264984,0.25303675668397896
prev_number,6,first_label_token,20,0.39957186579704285,0.22603738552547392
next_number,6,first_label_token,20,0.3334348797798157,0.27412658134554635
antonym,6,first_label_token,21,0.36344286799430847,0.2125355751904957
synonym,6,first_label_token,21,0.28955939412117004,0.24732288752505982
prev_number,6,first_label_token,21,0.39834272861480713,0.22841819936283803
next_number,6,first_label_token,21,0.33343493938446045,0.27412645158879356
antonym,6,first_label_token,22,0.3639884293079376,0.21135351835607186
synonym,6,first_label_token,22,0.29034239053726196,0.24528757631255027
prev_number,6,first_label_token,22,0.3989954888820648,0.22715381594068673
next_number,6,first_label_token,22,0.33336392045021057,0.2742810567597559
antonym,6,first_label_token,23,0.3663938641548157,0.20614171057300312
synonym,6,first_label_token,23,0.29096245765686035,0.24367578150086244
prev_number,6,first_label_token,23,0.4002593755722046,0.2247056930100373
next_number,6,first_label_token,23,0.3347735106945038,0.27121243931276673
antonym,6,first_label_token,24,0.3692810535430908,0.1998860948183151
synonym,6,first_label_token,24,0.2922617197036743,0.24029849578470652
prev_number,6,first_label_token,24,0.4031509459018707,0.21910477982306598
next_number,6,first_label_token,24,0.3366625905036926,0.2670999936678705
antonym,6,first_label_token,25,0.3715791702270508,0.19490681116180375
synonym,6,first_label_token,25,0.29198718070983887,0.241012129054209
prev_number,6,first_label_token,25,0.40159842371940613,0.2221119838587483
next_number,6,first_label_token,25,0.3352714776992798,0.2701283865214914
antonym,6,first_label_token,26,0.3730325996875763,0.19175769449196767
synonym,6,first_label_token,26,0.2935260236263275,0.2370120797846953
prev_number,6,first_label_token,26,0.4025205671787262,0.22032581064739798
next_number,6,first_label_token,26,0.33629918098449707,0.2678911205896978
antonym,6,first_label_token,27,0.3782503008842468,0.1804526052097415
synonym,6,first_label_token,27,0.295827716588974,0.23102908752783324
prev_number,6,first_label_token,27,0.40636512637138367,0.21287897732664907
next_number,6,first_label_token,27,0.34103527665138245,0.2575808436472651
antonym,6,first_label_token,28,0.38040396571159363,0.1757863025144698
synonym,6,first_label_token,28,0.29853591322898865,0.22398943463310594
prev_number,6,first_label_token,28,0.4073801040649414,0.21091298608306563
next_number,6,first_label_token,28,0.34343162178993225,0.25236410315765656
antonym,6,last_label_token,0,0.4219890832901001,0.08568465634567768
synonym,6,last_label_token,0,0.30765390396118164,0.20028824214819418
prev_number,6,last_label_token,0,0.4207528531551361,0.18501024183476045
next_number,6,last_label_token,0,0.34903037548065186,0.2401758567319361
antonym,6,last_label_token,1,0.4264816343784332,0.0759507353632003
synonym,6,last_label_token,1,0.30340641736984253,0.2113291063292655
prev_number,6,last_label_token,1,0.43144693970680237,0.16429601269243999
next_number,6,last_label_token,1,0.36392876505851746,0.207742702220709
antonym,6,last_label_token,2,0.41650184988975525,0.09757373568638361
synonym,6,last_label_token,2,0.2957382798194885,0.2312615683617213
prev_number,6,last_label_token,2,0.4286741018295288,0.1696669435229372
next_number,6,last_label_token,2,0.3693554699420929,0.19592899866194835
antonym,6,last_label_token,3,0.41961005330085754,0.09083925324951014
synonym,6,last_label_token,3,0.2994418740272522,0.22163449132442103
prev_number,6,last_label_token,3,0.43616729974746704,0.1551527708602195
next_number,6,last_label_token,3,0.3752131760120392,0.1831770240236842
antonym,6,last_label_token,4,0.42249351739883423,0.08459170900712976
synonym,6,last_label_token,4,0.2986714243888855,0.22363718859788806
prev_number,6,last_label_token,4,0.41454756259918213,0.19702976401177896
next_number,6,last_label_token,4,0.36442336440086365,0.20666598068596687
antonym,6,last_label_token,5,0.4078728258609772,0.11627007021892843
synonym,6,last_label_token,5,0.2977897822856903,0.22592891819099392
prev_number,6,last_label_token,5,0.3919235169887543,0.24085208232167654
next_number,6,last_label_token,5,0.34155189990997314,0.256456176992363
antonym,6,last_label_token,6,0.4014770984649658,0.1301275654091143
synonym,6,last_label_token,6,0.2958683669567108,0.23092342146404665
prev_number,6,last_label_token,6,0.38533416390419006,0.25361552584103464
next_number,6,last_label_token,6,0.3352302610874176,0.27021811331605317
antonym,6,last_label_token,7,0.3763643801212311,0.18453879217244107
synonym,6,last_label_token,7,0.29111605882644653,0.24327651251790372
prev_number,6,last_label_token,7,0.3745347559452057,0.2745337604170347
next_number,6,last_label_token,7,0.3202497363090515,0.30283007263263995
antonym,6,last_label_token,8,0.37567436695098877,0.18603382996810458
synonym,6,last_label_token,8,0.29204341769218445,0.24086594733693245
prev_number,6,last_label_token,8,0.37521862983703613,0.2732091105340001
next_number,6,last_label_token,8,0.3254580795764923,0.29149173293776554
antonym,6,last_label_token,9,0.35676905512809753,0.22699559263141955
synonym,6,last_label_token,9,0.28536611795425415,0.2582228377984863
prev_number,6,last_label_token,9,0.37122976779937744,0.280935455544018
next_number,6,last_label_token,9,0.319763720035553,0.3038881091949788
antonym,6,last_label_token,10,0.35156169533729553,0.23827827539547985
synonym,6,last_label_token,10,0.28803181648254395,0.251293653970445
prev_number,6,last_label_token,10,0.37627410888671875,0.2711646689835773
next_number,6,last_label_token,10,0.32359808683395386,0.29554085728729496
antonym,6,last_label_token,11,0.34389254450798035,0.2548948717807984
synonym,6,last_label_token,11,0.28644728660583496,0.25541246136003537
prev_number,6,last_label_token,11,0.3749917149543762,0.2736486400676832
next_number,6,last_label_token,11,0.3240116834640503,0.29464047517960934
antonym,6,last_label_token,12,0.3476978838443756,0.24664991881672926
synonym,6,last_label_token,12,0.2880832850933075,0.25115986709936045
prev_number,6,last_label_token,12,0.3754931092262268,0.2726774495141392
next_number,6,last_label_token,12,0.3224231004714966,0.2980987521552597
antonym,6,last_label_token,13,0.3464040160179138,0.249453316471406
synonym,6,last_label_token,13,0.28620246052742004,0.25604885924420406
prev_number,6,last_label_token,13,0.37406283617019653,0.27544785946692585
next_number,6,last_label_token,13,0.3195136785507202,0.30443243877297865
antonym,6,last_label_token,14,0.3486485183238983,0.2445901980200258
synonym,6,last_label_token,14,0.2865889072418213,0.2550443344281339
prev_number,6,last_label_token,14,0.3803897202014923,0.26319281318990373
next_number,6,last_label_token,14,0.33109337091445923,0.27922394562257813
antonym,6,last_label_token,15,0.3508244752883911,0.2398755953951054
synonym,6,last_label_token,15,0.28714850544929504,0.25358972175971806
prev_number,6,last_label_token,15,0.3795260190963745,0.2648657847443652
next_number,6,last_label_token,15,0.3275909125804901,0.28684864705228985
antonym,6,last_label_token,16,0.35430362820625305,0.23233738404868998
synonym,6,last_label_token,16,0.28810587525367737,0.25110114651552595
prev_number,6,last_label_token,16,0.37912410497665405,0.26564428425726894
next_number,6,last_label_token,16,0.3254406452178955,0.2915296867879599
antonym,6,last_label_token,17,0.354964941740036,0.2309045291838442
synonym,6,last_label_token,17,0.28668275475502014,0.2548003883615183
prev_number,6,last_label_token,17,0.3822159767150879,0.259655391296738
next_number,6,last_label_token,17,0.3263450264930725,0.28956088757771137
antonym,6,last_label_token,18,0.3556138873100281,0.2294984717398597
synonym,6,last_label_token,18,0.2849058508872986,0.25941925032716584
prev_number,6,last_label_token,18,0.3816462755203247,0.26075889097704863
next_number,6,last_label_token,18,0.3253389894962311,0.2917509869298618
antonym,6,last_label_token,19,0.3566511571407318,0.2272510398529306
synonym,6,last_label_token,19,0.28457191586494446,0.260287276899547
prev_number,6,last_label_token,19,0.3830905854701996,0.25796129184507044
next_number,6,last_label_token,19,0.325509637594223,0.29137949334659274
antonym,6,last_label_token,20,0.35475099086761475,0.23136809227869448
synonym,6,last_label_token,20,0.28380700945854187,0.2622755651643157
prev_number,6,last_label_token,20,0.38172662258148193,0.260603260346262
next_number,6,last_label_token,20,0.3231993317604065,0.2964089299635332
antonym,6,last_label_token,21,0.35607486963272095,0.22849967052086761
synonym,6,last_label_token,21,0.2847404181957245,0.25984927402223834
prev_number,6,last_label_token,21,0.37797170877456665,0.26787645236975344
next_number,6,last_label_token,21,0.3181449770927429,0.3074120430875463
antonym,6,last_label_token,22,0.3560747802257538,0.22849986423716295
synonym,6,last_label_token,22,0.285091370344162,0.2589370133425096
prev_number,6,last_label_token,22,0.37928834557533264,0.2653261535427789
next_number,6,last_label_token,22,0.3185987174510956,0.30642426980684934
antonym,6,last_label_token,23,0.35699141025543213,0.22651382020480337
synonym,6,last_label_token,23,0.28594106435775757,0.25672832921889
prev_number,6,last_label_token,23,0.3794477581977844,0.2650173745204949
next_number,6,last_label_token,23,0.3177315890789032,0.30831197104659724
antonym,6,last_label_token,24,0.3588869273662567,0.2224068410263993
synonym,6,last_label_token,24,0.2868462800979614,0.25437532260492257
prev_number,6,last_label_token,24,0.3824857771396637,0.25913279333660755
next_number,6,last_label_token,24,0.3192848265171051,0.30493063982535784
antonym,6,last_label_token,25,0.3620125651359558,0.21563458391192625
synonym,6,last_label_token,25,0.2879064381122589,0.25161956095750493
prev_number,6,last_label_token,25,0.38122546672821045,0.2615739890878451
next_number,6,last_label_token,25,0.317770779132843,0.30822665598163057
antonym,6,last_label_token,26,0.36351510882377625,0.2123790524238267
synonym,6,last_label_token,26,0.28938716650009155,0.2477705738759559
prev_number,6,last_label_token,26,0.3828827738761902,0.25836381869539504
next_number,6,last_label_token,26,0.31785404682159424,0.3080453857979677
antonym,6,last_label_token,27,0.36759093403816223,0.2035480430941271
synonym,6,last_label_token,27,0.2906823754310608,0.2444038237790631
prev_number,6,last_label_token,27,0.3849467933177948,0.25436585482433016
next_number,6,last_label_token,27,0.3183322846889496,0.3070042824918694
antonym,6,last_label_token,28,0.36805182695388794,0.20254943559143035
synonym,6,last_label_token,28,0.29223570227622986,0.24036612516424138
prev_number,6,last_label_token,28,0.38419684767723083,0.25581848434699905
next_number,6,last_label_token,28,0.31761956214904785,0.3085558488634865
antonym,7,pre_label_token,0,0.46153560280799866,0.0
synonym,7,pre_label_token,0,0.3847059905529022,0.0
prev_number,7,pre_label_token,0,0.5162676572799683,0.0
next_number,7,pre_label_token,0,0.45935678482055664,0.0
antonym,7,pre_label_token,1,0.44002220034599304,0.0466126607159173
synonym,7,pre_label_token,1,0.3205668330192566,0.16672253385361735
prev_number,7,pre_label_token,1,0.5059012174606323,0.02007958405520316
next_number,7,pre_label_token,1,0.4426770508289337,0.03631106482543567
antonym,7,pre_label_token,2,0.4477088451385498,0.02995816050880229
